Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_TCIU_BUSY,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_TCIU_IDLE,SQC_DCACHE_HITS,SQ_BUSY_CU_CYCLES,SQ_IFETCH,SQ_INSTS_BRANCH,SQ_INSTS_VALU_MFMA_MOPS_F64,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_WAVE_CYCLES,TA_ADDR_STALLED_BY_TD_CYCLES_sum,TA_TA_BUSY_sum,TCC_EA0_ATOMIC[0],TCC_EA0_ATOMIC[100],TCC_EA0_ATOMIC[101],TCC_EA0_ATOMIC[102],TCC_EA0_ATOMIC[103],TCC_EA0_ATOMIC[104],TCC_EA0_ATOMIC[105],TCC_EA0_ATOMIC[106],TCC_EA0_ATOMIC[107],TCC_EA0_ATOMIC[108],TCC_EA0_ATOMIC[109],TCC_EA0_ATOMIC[10],TCC_EA0_ATOMIC[110],TCC_EA0_ATOMIC[111],TCC_EA0_ATOMIC[112],TCC_EA0_ATOMIC[113],TCC_EA0_ATOMIC[114],TCC_EA0_ATOMIC[115],TCC_EA0_ATOMIC[116],TCC_EA0_ATOMIC[117],TCC_EA0_ATOMIC[118],TCC_EA0_ATOMIC[119],TCC_EA0_ATOMIC[11],TCC_EA0_ATOMIC[120],TCC_EA0_ATOMIC[121],TCC_EA0_ATOMIC[122],TCC_EA0_ATOMIC[123],TCC_EA0_ATOMIC[124],TCC_EA0_ATOMIC[125],TCC_EA0_ATOMIC[126],TCC_EA0_ATOMIC[127],TCC_EA0_ATOMIC[12],TCC_EA0_ATOMIC[13],TCC_EA0_ATOMIC[14],TCC_EA0_ATOMIC[15],TCC_EA0_ATOMIC[16],TCC_EA0_ATOMIC[17],TCC_EA0_ATOMIC[18],TCC_EA0_ATOMIC[19],TCC_EA0_ATOMIC[1],TCC_EA0_ATOMIC[20],TCC_EA0_ATOMIC[21],TCC_EA0_ATOMIC[22],TCC_EA0_ATOMIC[23],TCC_EA0_ATOMIC[24],TCC_EA0_ATOMIC[25],TCC_EA0_ATOMIC[26],TCC_EA0_ATOMIC[27],TCC_EA0_ATOMIC[28],TCC_EA0_ATOMIC[29],TCC_EA0_ATOMIC[2],TCC_EA0_ATOMIC[30],TCC_EA0_ATOMIC[31],TCC_EA0_ATOMIC[32],TCC_EA0_ATOMIC[33],TCC_EA0_ATOMIC[34],TCC_EA0_ATOMIC[35],TCC_EA0_ATOMIC[36],TCC_EA0_ATOMIC[37],TCC_EA0_ATOMIC[38],TCC_EA0_ATOMIC[39],TCC_EA0_ATOMIC[3],TCC_EA0_ATOMIC[40],TCC_EA0_ATOMIC[41],TCC_EA0_ATOMIC[42],TCC_EA0_ATOMIC[43],TCC_EA0_ATOMIC[44],TCC_EA0_ATOMIC[45],TCC_EA0_ATOMIC[46],TCC_EA0_ATOMIC[47],TCC_EA0_ATOMIC[48],TCC_EA0_ATOMIC[49],TCC_EA0_ATOMIC[4],TCC_EA0_ATOMIC[50],TCC_EA0_ATOMIC[51],TCC_EA0_ATOMIC[52],TCC_EA0_ATOMIC[53],TCC_EA0_ATOMIC[54],TCC_EA0_ATOMIC[55],TCC_EA0_ATOMIC[56],TCC_EA0_ATOMIC[57],TCC_EA0_ATOMIC[58],TCC_EA0_ATOMIC[59],TCC_EA0_ATOMIC[5],TCC_EA0_ATOMIC[60],TCC_EA0_ATOMIC[61],TCC_EA0_ATOMIC[62],TCC_EA0_ATOMIC[63],TCC_EA0_ATOMIC[64],TCC_EA0_ATOMIC[65],TCC_EA0_ATOMIC[66],TCC_EA0_ATOMIC[67],TCC_EA0_ATOMIC[68],TCC_EA0_ATOMIC[69],TCC_EA0_ATOMIC[6],TCC_EA0_ATOMIC[70],TCC_EA0_ATOMIC[71],TCC_EA0_ATOMIC[72],TCC_EA0_ATOMIC[73],TCC_EA0_ATOMIC[74],TCC_EA0_ATOMIC[75],TCC_EA0_ATOMIC[76],TCC_EA0_ATOMIC[77],TCC_EA0_ATOMIC[78],TCC_EA0_ATOMIC[79],TCC_EA0_ATOMIC[7],TCC_EA0_ATOMIC[80],TCC_EA0_ATOMIC[81],TCC_EA0_ATOMIC[82],TCC_EA0_ATOMIC[83],TCC_EA0_ATOMIC[84],TCC_EA0_ATOMIC[85],TCC_EA0_ATOMIC[86],TCC_EA0_ATOMIC[87],TCC_EA0_ATOMIC[88],TCC_EA0_ATOMIC[89],TCC_EA0_ATOMIC[8],TCC_EA0_ATOMIC[90],TCC_EA0_ATOMIC[91],TCC_EA0_ATOMIC[92],TCC_EA0_ATOMIC[93],TCC_EA0_ATOMIC[94],TCC_EA0_ATOMIC[95],TCC_EA0_ATOMIC[96],TCC_EA0_ATOMIC[97],TCC_EA0_ATOMIC[98],TCC_EA0_ATOMIC[99],TCC_EA0_ATOMIC[9],TCC_EA0_ATOMIC_sum,TCC_REQ[0],TCC_REQ[100],TCC_REQ[101],TCC_REQ[102],TCC_REQ[103],TCC_REQ[104],TCC_REQ[105],TCC_REQ[106],TCC_REQ[107],TCC_REQ[108],TCC_REQ[109],TCC_REQ[10],TCC_REQ[110],TCC_REQ[111],TCC_REQ[112],TCC_REQ[113],TCC_REQ[114],TCC_REQ[115],TCC_REQ[116],TCC_REQ[117],TCC_REQ[118],TCC_REQ[119],TCC_REQ[11],TCC_REQ[120],TCC_REQ[121],TCC_REQ[122],TCC_REQ[123],TCC_REQ[124],TCC_REQ[125],TCC_REQ[126],TCC_REQ[127],TCC_REQ[12],TCC_REQ[13],TCC_REQ[14],TCC_REQ[15],TCC_REQ[16],TCC_REQ[17],TCC_REQ[18],TCC_REQ[19],TCC_REQ[1],TCC_REQ[20],TCC_REQ[21],TCC_REQ[22],TCC_REQ[23],TCC_REQ[24],TCC_REQ[25],TCC_REQ[26],TCC_REQ[27],TCC_REQ[28],TCC_REQ[29],TCC_REQ[2],TCC_REQ[30],TCC_REQ[31],TCC_REQ[32],TCC_REQ[33],TCC_REQ[34],TCC_REQ[35],TCC_REQ[36],TCC_REQ[37],TCC_REQ[38],TCC_REQ[39],TCC_REQ[3],TCC_REQ[40],TCC_REQ[41],TCC_REQ[42],TCC_REQ[43],TCC_REQ[44],TCC_REQ[45],TCC_REQ[46],TCC_REQ[47],TCC_REQ[48],TCC_REQ[49],TCC_REQ[4],TCC_REQ[50],TCC_REQ[51],TCC_REQ[52],TCC_REQ[53],TCC_REQ[54],TCC_REQ[55],TCC_REQ[56],TCC_REQ[57],TCC_REQ[58],TCC_REQ[59],TCC_REQ[5],TCC_REQ[60],TCC_REQ[61],TCC_REQ[62],TCC_REQ[63],TCC_REQ[64],TCC_REQ[65],TCC_REQ[66],TCC_REQ[67],TCC_REQ[68],TCC_REQ[69],TCC_REQ[6],TCC_REQ[70],TCC_REQ[71],TCC_REQ[72],TCC_REQ[73],TCC_REQ[74],TCC_REQ[75],TCC_REQ[76],TCC_REQ[77],TCC_REQ[78],TCC_REQ[79],TCC_REQ[7],TCC_REQ[80],TCC_REQ[81],TCC_REQ[82],TCC_REQ[83],TCC_REQ[84],TCC_REQ[85],TCC_REQ[86],TCC_REQ[87],TCC_REQ[88],TCC_REQ[89],TCC_REQ[8],TCC_REQ[90],TCC_REQ[91],TCC_REQ[92],TCC_REQ[93],TCC_REQ[94],TCC_REQ[95],TCC_REQ[96],TCC_REQ[97],TCC_REQ[98],TCC_REQ[99],TCC_REQ[9],TCC_STREAMING_REQ_sum,TCP_TCC_NC_ATOMIC_REQ_sum,TCP_TCC_RW_WRITE_REQ_sum,TCP_TCC_UC_READ_REQ_sum,TCP_TCC_UC_WRITE_REQ_sum,TD_LOAD_WAVEFRONT_sum
0,0,1,209,209,622592,256,0,0,56,0,48,64,"void at::native::(anonymous namespace)::distribution_elementwise_grid_stride_kernel<float, 4, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<c10::Half, float, HIP_vector_type<float, 4u>, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1}>(long, at::PhiloxCudaState, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<c10::Half, float, HIP_vector_type<float, 4u>, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1})",20233317191355,20233317199333,1,15,1810.0,9581.0,235023.0,67904.0,3797491.0,778240.0,116736.0,0.0,5276991.0,5276991.0,21070985.0,0.0,522553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,337.0,337.0,336.0,336.0,336.0,336.0,337.0,336.0,339.0,377.0,336.0,336.0,337.0,336.0,336.0,337.0,336.0,339.0,377.0,336.0,337.0,316.0,336.0,336.0,336.0,316.0,337.0,337.0,336.0,336.0,337.0,337.0,336.0,336.0,336.0,336.0,336.0,316.0,336.0,337.0,337.0,336.0,336.0,336.0,336.0,337.0,336.0,339.0,377.0,337.0,336.0,337.0,336.0,336.0,337.0,336.0,339.0,377.0,336.0,337.0,336.0,336.0,336.0,336.0,316.0,337.0,337.0,336.0,336.0,336.0,336.0,339.0,336.0,316.0,337.0,337.0,336.0,336.0,336.0,336.0,337.0,336.0,377.0,339.0,377.0,336.0,337.0,336.0,336.0,336.0,316.0,337.0,337.0,336.0,336.0,336.0,336.0,336.0,337.0,336.0,339.0,378.0,336.0,337.0,337.0,336.0,336.0,337.0,336.0,339.0,377.0,336.0,337.0,336.0,336.0,336.0,336.0,316.0,337.0,337.0,336.0,336.0,336.0,336.0,336.0,316.0,336.0,0.0,0.0,32768.0,0.0,0.0,16384.0
1,0,1,209,209,622592,256,0,0,56,0,48,64,"void at::native::(anonymous namespace)::distribution_elementwise_grid_stride_kernel<float, 4, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<c10::Half, float, HIP_vector_type<float, 4u>, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1}>(long, at::PhiloxCudaState, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<c10::Half, float, HIP_vector_type<float, 4u>, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1})",20233317644419,20233317652197,2,15,1811.0,1135.0,214581.0,67904.0,3261930.0,778240.0,116736.0,0.0,4119645.0,4119645.0,16789217.0,0.0,410190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,376.0,336.0,336.0,336.0,337.0,336.0,336.0,336.0,336.0,376.0,336.0,336.0,337.0,316.0,337.0,336.0,336.0,316.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,337.0,336.0,336.0,316.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,376.0,336.0,336.0,336.0,337.0,336.0,336.0,336.0,336.0,376.0,336.0,336.0,337.0,336.0,337.0,336.0,336.0,316.0,336.0,336.0,336.0,336.0,337.0,336.0,376.0,336.0,316.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,376.0,336.0,336.0,337.0,337.0,336.0,336.0,316.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,376.0,336.0,336.0,337.0,337.0,336.0,336.0,336.0,336.0,376.0,336.0,336.0,337.0,337.0,336.0,337.0,336.0,316.0,336.0,336.0,336.0,336.0,337.0,336.0,336.0,316.0,336.0,0.0,0.0,32768.0,0.0,0.0,16384.0
